number,answer,level
9430,√9=4-3⁰;√9=√4+3⁰;√9-√4=3⁰,medium
9432,√9*√4/3=2;9-4-3=2;√9-4+3=2;√9=4-3+2;√9=√4+3-2;√9+√4-3=2;√9/√4=3/2;√9*√4=3*2;√9=√4*3/2;9-4=3+2;√9+√4=3+2;9=4+3+2;√9-√4=3-2,easy
9433,√9*√4-3=3;√9=√4*3-3;√9=4-3/3;√9-√4=3/3;9=√4*3+3;9-√4*3=3;√9=√4+3/3;√9*√4=3+3;9=4*3-3,medium
9434,9-4-3=√4;√9*√4/3=√4;√9-4=3-4;√9*√4=3*√4;√9-√4=3-√4;√9+√4-3=√4;√9-√4+3=4;9-√4-3=4;9=√4+3+4;9=4+3+√4;√9=4-3+√4;√9/4=3/4;√9*4/3=4;√9+√4=3+√4;√9*4=3*4;√9+4=3+4;√9-4+3=√4;9-4=3+√4;√9+4-3=4;√9=4*3/4;√9=4+3-4;√9=√4*3/√4;9-√4=3+4;√9=√4+3-√4;√9/√4=3/√4;√9=√4-3+4,medium
9436,9*√4=3*6;9*√4/3=6,hard
9438,9-4+3=8;9+√4=3+8;9=4-3+8;√9+√4+3=8;9+√4-3=8,easy
9439,√9*4-3=9;√9*√4-3=√9;9=√4*3+√9;√9-√4=3/√9;√9+√4*3=9;√9=4*3-9;√9*√4=3+√9;√9=√4*3-√9;√9=√4+3/√9;9-√4*3=√9;√9*4=3+9;√9*√4+3=9;√9=4-3/√9;9=4*3-√9,medium
9440,√9-√4=4⁰;√9=√4+√4⁰;√9-√4=√4⁰;√9=4-√4⁰;√9=4-4⁰;√9=√4+4⁰,medium
9441,√9-√4=√4-1;√9=4-√4+1;9-4*√4=1;√9-4/√4=1;√9+√4-4=1;9=4*√4+1;√9=√4+√4-1;√9=√4*√4-1;9=4+4+1;9-√4*4=1;9-4=4+1;√9=4/√4+1;√9+√4=4+1;√9-4+√4=1;9=√4*4+1;9-4-4=1,easy
9442,√9-4/4=2;√9*√4=4+2;√9-√4=√4/2;√9=√4/√4+2;√9=√4+√4/2;√9=4-√4/2;√9-√4/√4=2;√9=4/4+2;√9*√4-4=2,medium
9443,√9+4-4=3;9-√4-4=3;√9+4=4+3;√9*√4/√4=3;√9=4-4+3;√9=4+√4-3;√9=4/4*3;9-4-√4=3;√9*√4=√4*3;√9+√4=√4+3;√9-4=√4-3;√9/4*4=3;9=√4+4+3;√9+√4-√4=3;√9=√4/√4*3;√9=√4+4-3;√9-4+4=3;√9-√4+√4=3;9=4+√4+3;√9*4/4=3;√9/√4*√4=3;√9=√4-√4+3;9-4=√4+3;√9-√4=4-3;√9*4=4*3;9-√4=4+3,medium
9444,√9*√4-√4=4;√9=√4/√4+√4;√9=√4+√4/√4;√9+4/4=4;√9=4/4+√4;√9=4-4/4;√9-√4=√4/√4;√9=4-√4/√4;√9=√4+4/4;√9-4/4=√4;√9*√4=√4+4;√9*√4-4=√4;√9+√4/√4=4;√9-√4/√4=√4;√9*√4=4+√4;√9-√4=4/4,medium
9445,√9=4+4-5;√9+4/√4=5;√9=4*√4-5;√9-4=4-5;√9+4-√4=5;9=√4*√4+5;9-√4=√4+5;9=√4+√4+5;9-√4-√4=5;√9=√4*4-5;√9=√4-4+5;√9-√4+4=5;9-√4*√4=5;√9+4=√4+5,medium
9446,√9*4=√4*6;√9/√4*4=6;√9=√4/4*6;√9*4/√4=6,medium
9447,√9+√4+√4=7;9-4+√4=7;9=4*4-7;9-4/√4=7;9+√4-4=7;9=4-√4+7;√9+√4*√4=7;9=4/√4+7;9+√4=4+7,medium
9448,√9*√4+√4=8;9=√4/√4+8;√9*4-4=8;9=4/4+8;√9*4=4+8;9-4/4=8;9-√4/√4=8,easy
9449,9*√4=√4*9;√9*4/4=√9;9=√4-√4+9;√9*4=4*√9;√9-4+4=√9;√9+4-4=√9;√9=4-4+√9;√9/4*4=√9;√9=4/4*√9;√9*√4=√4*√9;9-√4+√4=9;√9=√4/√4*√9;9/4*4=9;√9+√4+4=9;√9+√4=√4+√9;√9+4+√4=9;9+4-4=9;9=√4+4+√9;√9*√4/√4=√9;√9-√4=4-√9;√9+√4-√4=√9;9=4+√4+√9;9-4-√4=√9;√9=4+√4-√9;9=√4/√4*9;9-√4=4+√9;√9+4=4+√9;9-4=√4+√9;9=4/4*9;√9/√4*√4=√9;9+√4=√4+9;9-4+4=9;9*4/4=9;√9-4=√4-√9;9+√4-√4=9;9/√4*√4=9;√9=√4+4-√9;9=4-4+9;9*4=4*9;9-√4-4=√9;√9=√4-√4+√9;9+4=4+9;√9-√4+√4=√9;9*√4/√4=9,easy
9450,9-4=5+0;√9-√4=5⁰;√9+√4=5+0;9-4=5-0;√9+√4=5-0;√9=√4+5⁰;9=4+5-0;√9=4-5⁰;9-4-5=0;9=4+5+0;√9+√4-5=0,easy
9451,9=√4*5-1;9=4+5*1;√9*√4-5=1;√9+√4=5/1;√9*√4=5+1;9=4+5/1;√9+√4=5*1;9-4=5/1;√9+√4=5¹;9=4+5¹;9-4=5*1;9-4=5¹,easy
9452,√9+4-5=2;√9+4=5+2;9-√4-5=2;9-√4=5+2;9=√4+5+2,medium
9454,√9-4+5=4;√9=4-5+4;9-√4=5+√4;9=√4+5+√4;√9+4=5+√4;√9+4-5=√4;9-√4-5=√4;√9-√4=5-4;√9=√4+5-4,medium
9455,√9=4-5/5;√9-√4=5/5;√9=√4+5/5,medium
9456,9+√4=5+6;√9-4=5-6;9+√4-5=6;√9-√4+5=6;√9=√4-5+6;√9=4+5-6,medium
9457,√9*4=5+7;√9*4-5=7;√9=√4*5-7,medium
9458,9+4=5+8;9+4-5=8,easy
9460,√9-√4=6⁰;√9=√4+6⁰;√9*√4=6-0;√9*√4-6=0;√9*√4=6+0;√9=4-6⁰,medium
9461,√9*√4=6¹;9=4+6-1;√9*√4=6/1;9-√4-6=1;√9+√4=6-1;√9*√4/6=1;9-4=6-1;√9+4=6+1;9=√4+6+1;√9+4-6=1;√9*√4=6*1;9-√4=6+1,easy
9462,√9*4=6*2;9*4=6²;√9*4/6=2,medium
9463,9*√4/6=3;9=√4*6-3;9*√4=6*3,medium
9464,√9/√4=6/4;√9*4=6*√4;√9*4/6=√4;√9=√4*6/4,medium
9465,√9=4-6+5;9+√4=6+5;√9=√4+6-5;√9-4+6=5;√9-√4=6-5;9+√4-6=5,medium
9466,√9*4=6+6;√9=4-6/6;√9*4-6=6;9*4=6*6;√9-√4=6/6;9*4/6=6;√9=√4+6/6,easy
9467,√9-4=6-7;√9=√4-6+7;9+4=6+7;√9=4+6-7;9+4-6=7;√9-√4+6=7,easy
9468,√9=4*6/8;√9/4=6/8,hard
9469,9*√4/6=√9;9*√4=6*√9;√9=√4/6*9;9=√4*6-√9;√9=√4*6-9;√9/√4*6=9,medium
9470,9=√4+7+0;9=√4+7-0;9-√4=7+0;√9+4=7+0;√9=4-7⁰;9-√4=7-0;√9+4-7=0;√9+4=7-0;√9-√4=7⁰;9-√4-7=0;√9=√4+7⁰,medium
9471,√9*√4=7-1;9=√4+7*1;9-√4=7/1;9-√4=7¹;9=√4+7/1;9-√4=7*1;9=√4+7¹;√9+4=7/1;√9+4=7*1;√9+4=7¹,medium
9472,9=4+7-2;9-4=7-2;√9+√4=7-2,easy
9474,9+√4=7+4;9-4=7-√4;9=4+7-√4;√9+√4=7-√4;9+√4-7=4,medium
9475,9=√4*7-5;√9*4=7+5;√9*4-7=5,medium
9476,√9-√4=7-6;9+4=7+6;√9=√4+7-6;√9-4+7=6;9+4-7=6;√9=4-7+6,easy
9477,√9=4-7/7;√9-√4=7/7;√9=√4+7/7,medium
9478,√9-4=7-8;√9-√4+7=8;√9=4+7-8;√9=√4-7+8,medium
9480,√9=√4+8⁰;√9=4-8⁰;√9-√4=8⁰,medium
9481,√9+4=8-1;9-√4=8-1;9=√4+8-1,medium
9482,√9*√4=8-2,hard
9483,9=4+8-3;9+√4=8+3;9+√4-8=3;√9+√4=8-3;9-4=8-3,easy
9484,√9*4=8+4;√9*4-8=4;√9*√4=8-√4,medium
9485,9+4-8=5;9+4=8+5,easy
9486,√9=4/8*6;√9/4*8=6,hard
9487,9=√4*8-7;√9-√4=8-7;√9=4-8+7;√9-4+8=7;√9=√4+8-7,medium
9488,√9=4-8/8;√9-√4=8/8;√9=√4+8/8,medium
9489,9+√4-8=√9;√9=√4-8+9;√9+√4=8-√9;9=4+8-√9;√9=4+8-9;√9-√4+8=9;9+√4=8+√9;√9-4=8-9;9-4=8-√9,medium
9490,√9=√4+√9⁰;√9-√4=√9⁰;√9=4-√9⁰;√9=√4+9⁰;√9=4-9⁰;√9-√4=9⁰,medium
9492,√9=√4*√9/2;√9-√4=√9-2;9-4=√9+2;9=√4+9-2;9=√4*9/2;√9/√4=√9/2;√9*√4/√9=2;9*√4/9=2;9+√4-9=2;√9=4-√9+2;9-4-√9=2;9-√4=9-2;√9+√4-√9=2;9*√4=9*2;√9*√4=√9*2;√9+√4=√9+2;√9-4+√9=2;9=4+√9+2;√9=√4+√9-2;9+√4=9+2;9/√4=9/2;√9+4=9-2,medium
9493,√9-√4=√9/3;√9*4=9+3;√9=√4*√9-3;√9*4-9=3;√9=√4+√9/3;9=√4*√9+3;√9=4-√9/3;9=4*√9-3;9-√4*√9=3;√9*√4=9-3;√9*√4-√9=3;√9*√4=√9+3,medium
9494,9/√4=9/√4;9+4-9=4;√9+4=√9+4;9-4=9-4;√9+√4-√9=√4;√9+√4=9-4;9=4+9-4;√9-4=√9-4;9/4=9/4;√9/4=√9/4;9-4-√9=√4;9=4*9/4;9*√4/9=√4;9-√4-√9=4;9=√4+√9+4;9*4/9=4;√9/√4=√9/√4;√9+√4=√9+√4;9*4=9*4;9+√4-9=√4;√9-4+√9=√4;√9+4-√9=4;√9=4+√9-4;9-√4=√9+4;9*√4=9*√4;√9*4=√9*4;√9-√4+√9=4;9=√4+9-√4;√9=4-√9+√4;√9*√4=√9*√4;9=√4*9/√4;9=4+√9+√4;√9=√4-√9+4;√9+4=9-√4;√9*√4/√9=√4;√9=√4+√9-√4;√9=4*√9/4;√9*4/√9=4;√9-√4=√9-√4;9-4=√9+√4;9+4=9+4;9+√4=9+√4;9-√4=9-√4;√9=√4*√9/√4,easy
9496,9*√4=√9*6;9*√4/√9=6;√9=√4*9/6;√9/√4=9/6,medium
9498,√9-√4=9-8;9+√4-√9=8;√9=4-9+8;√9-4+9=8;√9=√4+9-8;9-4+√9=8;9=4-√9+8;√9+√4+√9=8;9+√4=√9+8,medium
9499,9*√4=9+9;9=4*√9-√9;√9=4*√9-9;√9*4=√9+9;9=√4*9-9;√9*4-√9=9;9*√4-9=9;√9*√4=9-√9;√9=4-√9/√9;√9-√4=9/9;√9+√4*√9=9;√9*√4+√9=9;√9*4-9=√9;9=√4*√9+√9;√9*√4-√9=√9;√9=4-9/9;9-√4*√9=√9;√9*√4=√9+√9;√9*4=9+√9;√9=√4+√9/√9;√9=√4*√9-√9;√9=√4+9/9;√9-√4=√9/√9,medium
9500,√9/5*0=0;9/5*0=0;9*5*0=0;√9*5*0=0,easy
9502,√9=5+0-2;√9=5-0-2;√9-5=0-2;√9=5⁰+2;√9-5⁰=2,medium
9503,√9=5*0+3;√9/5⁰=3;√9=5⁰*3;√9+5*0=3;√9*5⁰=3;√9-5*0=3,medium
9504,9-5-0=4;√9-5=0-√4;√9=5⁰+√4;9=5-0+4;9=5+0+4;√9-5⁰=√4;√9+5⁰=4;9-5+0=4;√9=5+0-√4;9-5=0+4;√9=5-0-√4,easy
9508,9=5⁰+8;√9+5-0=8;√9+5=0+8;9-5⁰=8;√9+5+0=8,medium
9509,9+5*0=9;9/5⁰=9;√9=5⁰*√9;√9-5*0=√9;√9+5*0=√9;√9=5*0+√9;9-5*0=9;√9/5⁰=√9;√9*5⁰=√9;9=5⁰*9;9=5*0+9;9*5⁰=9,easy
9511,√9=5-1-1,hard
9512,√9=5/1-2;√9=5*1-2;√9=5-1*2;√9=5¹-2,medium
9513,9-5=1+3;√9-5=1-3;9=5+1+3;9-5-1=3;√9=5+1-3,easy
9514,9-5=1*4;9-5¹=4;9=5/1+4;√9=5*1-√4;9=5*1+4;√9=5¹-√4;9=5+1*4;9=5¹+4;9-5*1=4;9-5/1=4;√9=5-1*√4;√9=5/1-√4,easy
9515,9=5-1+5;9-5+1=5,easy
9517,√9+5=1+7;√9+5-1=7,hard
9518,√9+5=1*8;√9+5*1=8;√9+5¹=8;√9+5/1=8,medium
9519,9-5-1=√9;√9+5+1=9;√9=5+1-√9;9-5=1+√9;√9-5=1-√9;9=5+1+√9,medium
9520,√9-5+2=0;√9=5-2-0;√9=5-2+0,medium
9521,√9=5-2/1;√9=5-2*1;9=5*2-1;√9=5-2¹,medium
9522,9=5+2*2;9-5=2*2;9-5-2=2;9-5=2²;9-5=2+2;9=5+2+2;9=5+2²,easy
9524,9=5+2*√4;√9=5+2-4;9-5=2+√4;9-5=2*√4;9=5+2+√4;√9+5=2*4;9-5-2=√4;√9-5=2-4,medium
9526,√9+5=2+6;√9+5-2=6;9=5-2+6;9-5+2=6,easy
9527,9+5=2*7;√9=5*2-7,medium
9531,√9=5-3+1;9-5=3+1;9-5-3=1;9=5+3+1;√9-5+3=1,easy
9535,√9/5=3/5;√9+5-3=5;√9-5=3-5;√9=5*3/5;√9*5/3=5;√9+5=3+5;√9*5=3*5;√9=5+3-5,medium
9536,9=5*3-6,hard
9537,9-5+3=7;9=5-3+7,easy
9540,9-5-4=0;9=5+4+0;√9=5-√4+0;√9=5-√4-0;9=5+4-0;9-5=4-0;√9-5+√4=0;9-5=4+0,easy
9541,9=5+4/1;√9=5-√4/1;9=5+4*1;√9=5-√4¹;9-5=4*1;9-5=4/1;9-5=4¹;√9=5-√4*1;9=5*√4-1;9=5+4¹,easy
9542,√9-5+4=2;√9=5-4/2;9-5-√4=2;9-5=√4+2;9=5+√4+2;√9+5=4*2;9-5=√4*2;9=5+√4*2;9=5+√4²;9-5=√4²;√9=5-4+2,medium
9544,√9+5-4=4;9=5+√4+√4;9-5=√4+√4;√9=5+√4-4;√9+5=4+4;√9=5-4/√4;9=5+√4*√4;√9+5=√4*4;√9-5=√4-4;9-5-√4=√4;9-5=√4*√4;√9+5=4*√4;√9-5+4=√4;√9=5-4+√4,medium
9546,√9-5=4-6;√9=5+4-6;√9+5=√4+6;9=5-√4+6;√9+5-√4=6;9-5+√4=6,medium
9547,9+5=√4*7;√9=5*√4-7,hard
9548,9=5-4+8;9-5+4=8,easy
9551,9-5=5-1;9=5+5-1,easy
9552,√9-5/5=2;√9=5/5+2,hard
9553,√9=5/5*3;√9+5-5=3;√9/5*5=3;√9+5=5+3;√9=5-5+3;√9-5+5=3;√9*5/5=3;√9*5=5*3,medium
9554,√9+5/5=4;√9-5/5=√4;√9=5/5+√4,medium
9557,√9=5+5-7;√9-5=5-7,hard
9558,9-5/5=8;9=5/5+8,easy
9559,9=5/5*9;√9+5=5+√9;9+5-5=9;9*5=5*9;9+5=5+9;√9*5/5=√9;√9-5+5=√9;√9/5*5=√9;√9=5-5+√9;√9+5-5=√9;9*5/5=9;9/5*5=9;9-5+5=9;√9*5=5*√9;√9=5/5*√9;9=5-5+9,easy
9562,9-5=6-2;9=5+6-2;√9+5-6=2;√9+5=6+2,easy
9563,√9=5-6/3,hard
9564,9=5+6-√4;√9+5=6+√4;√9=5-6+4;√9+5-6=√4;√9-5+6=4;9-5=6-√4,medium
9568,√9=5+6-8;√9-5=6-8;9+5-6=8;9+5=6+8,easy
9569,√9*5-6=9;√9*5=6+9;√9=5-6/√9,medium
9571,√9+5-7=1;√9+5=7+1,hard
9572,9+5=7*2,hard
9573,9=5+7-3;9-5=7-3,easy
9574,9+5=7*√4,hard
9575,√9=5-7+5;√9-5+7=5,hard
9577,9+5-7=7;9+5=7+7,easy
9578,√9*5=7+8;√9*5-7=8,hard
9579,9-5=7-√9;√9-5=7-9;9=5+7-√9;√9=5+7-9,medium
9580,√9+5=8+0;√9+5-8=0;√9+5=8-0,medium
9581,√9+5=8/1;√9+5=8*1;√9+5=8¹,medium
9582,9=5+8/2;9-5=8/2,easy
9584,9=5+8-4;√9=5-8/4;9=5+8/√4;9-5=8/√4;9-5=8-4,easy
9586,9+5-8=6;√9=5-8+6;√9-5+8=6;9+5=8+6,easy
9587,√9*5=8+7;√9*5-8=7,hard
9591,√9-5+√9=1;9-5-√9=1;√9=5-√9+1;9=5+√9+1;9-5=√9+1;√9+5=9-1,medium
9595,√9/5=√9/5;9/5=9/5;√9*5=√9*5;√9*5/√9=5;9=5*9/5;9-5=9-5;9+5=9+5;9*5/9=5;√9+5-√9=5;√9=5+√9-5;9+5-9=5;√9=5*√9/5;9*5=9*5;√9+5=√9+5;√9-5=√9-5;9=5+9-5,easy
9596,9=5*√9-6;√9*5-9=6;√9*5=9+6,medium
9597,√9-5+9=7;√9=5-9+7;9=5-√9+7;9-5+√9=7,medium
9600,√9*6*0=0;9/6*0=0;9*6*0=0;√9/6*0=0,easy
9602,√9-6⁰=2;√9=6⁰+2,hard
9603,9-6-0=3;√9=6⁰*3;√9-6*0=3;√9=6*0+3;√9-6=0-3;√9=6-0-3;9-6+0=3;9-6=0+3;√9+6*0=3;9=6-0+3;9=6+0+3;√9*6⁰=3;√9=6+0-3;√9/6⁰=3,easy
9604,√9-6⁰=√4;√9+6⁰=4;√9=6⁰+√4,medium
9608,9-6⁰=8;9=6⁰+8,hard
9609,√9+6-0=9;√9=6-0-√9;√9=6+0-√9;√9+6*0=√9;9-6-0=√9;√9-6=0-√9;9+6*0=9;√9+6=0+9;9-6*0=9;9*6⁰=9;9=6*0+9;9-6+0=√9;9=6+0+√9;9/6⁰=9;√9+6+0=9;√9*6⁰=√9;√9=6⁰*√9;9=6-0+√9;√9/6⁰=√9;√9=6*0+√9;√9-6*0=√9;9=6⁰*9;9-6=0+√9,easy
9612,9-6=1+2;9=6+1+2;√9=6*1/2;√9=6/1/2;√9=6¹/2;√9=6-1-2;9-6-1=2;√9/6=1/2,easy
9613,9-6*1=3;9=6/1+3;√9=6*1-3;9-6=1*3;√9=6¹-3;9-6¹=3;9=6¹+3;9=6*1+3;√9=6-1*3;9-6/1=3;9=6+1*3;√9=6/1-3,easy
9614,9-6+1=4;√9=6/1/√4;√9=6-1-√4;9-6-1=√4;√9=6+1-4;√9=6¹/√4;9=6+1+√4;9-6=1+√4;9=6-1+4;√9-6=1-4;√9/6=1/√4;√9=6*1/√4,easy
9618,√9+6-1=8;√9+6=1+8,hard
9619,√9+6/1=9;√9+6=1*9;√9+6¹=9;√9=6-1*√9;9=6*1+√9;9=6+1*√9;9=6/1+√9;√9+6*1=9;√9=6*1-√9;9-6*1=√9;9-6/1=√9;9=6¹+√9;√9=6/1-√9;9-6=1*√9;√9=6¹-√9;9-6¹=√9,medium
9620,√9=6/2+0;√9-6/2=0;√9=6/2-0,medium
9621,9=6+2+1;√9=6/2/1;9-6-2=1;√9=6/2*1;9-6=2+1;√9=6-2-1;√9/6*2=1;√9=6/2¹,easy
9623,9=6/2*3;9/6*2=3;9=6*2-3,easy
9624,9=6²/4;√9=6*2/4;√9/6=2/4,medium
9625,9=6-2+5;√9=6+2-5;9-6+2=5;√9-6=2-5,easy
9626,√9+6/2=6;9-6/2=6;9=6/2+6,easy
9627,√9+6-2=7;√9+6=2+7,hard
9629,9/6*2=√9;9=6*2-√9;√9=6*2-9;√9*6/2=9;√9*6=2*9;9=6/2*√9,medium
9630,9=6+3+0;√9=6-3+0;9=6+3-0;√9-6+3=0;9-6=3-0;9-6=3+0;√9=6-3-0;9-6-3=0,easy
9631,√9=6-3¹;9=6+3*1;9-6=3¹;√9=6-3*1;9-6=3/1;9-6=3*1;√9=6/3+1;9=6+3¹;√9-6/3=1;√9=6-3/1;9=6+3/1,easy
9632,9/6=3/2;√9+6=3²;9=6*3/2,easy
9633,√9+6=3*3,hard
9634,9=6*3/√4;9/6=3/√4,hard
9635,√9+6/3=5;9+6=3*5,medium
9636,9=6-3+6;9-6+3=6;√9-6=3-6;√9=6+3-6;√9/6=3/6;√9+6-3=6;√9=6*3/6;√9+6=3+6;√9*6=3*6;√9*6/3=6,easy
9637,9-6/3=7;9=6/3+7,easy
9639,9=6*3-9;√9+6=3*√9,medium
9640,√9-6/√4=0;√9=6/√4-0;√9=6/√4+0,medium
9641,√9=6/√4/1;√9=6/√4*1;√9/6*√4=1;9=6+√4+1;9-6=4-1;√9=6-4+1;9-6-√4=1;√9=6-√4-1;√9=6/√4¹;9=6+4-1;9-6=√4+1;√9-6+4=1,easy
9642,√9/6*4=2;√9=6/4*2,hard
9643,9/6*√4=3;9=6/√4*3;9=6*√4-3,medium
9644,√9=6*√4/4;√9/6*4=√4;√9/6=√4/4;√9=6/4*√4,medium
9645,9-6+√4=5;9=6-√4+5;√9-6=√4-5;√9+6=4+5;√9=6+√4-5;√9+6-4=5,medium
9646,9-6/√4=6;9=6/√4+6;9=6/4*6;√9+6/√4=6;9/6*4=6,easy
9647,9-6+4=7;√9=6+4-7;√9-6=4-7;√9+6=√4+7;√9+6-√4=7;9=6-4+7,easy
9648,√9=6*4/8;√9/6=4/8,hard
9649,√9*6=√4*9;√9*6/√4=9;9=6*√4-√9;√9=6*√4-9;9=6/√4*√9;9/6*√4=√9,medium
9652,9-6=5-2;√9-6+5=2;√9=6-5+2;9=6+5-2,easy
9653,9+6=5*3,hard
9654,√9+6-5=4;9-6=5-√4;√9=6-5+√4;√9+6=5+4;√9-6+5=√4;9=6+5-√4,medium
9658,9=6-5+8;√9=6+5-8;9-6+5=8;√9-6=5-8,easy
9659,9+6=5*√9,hard
9662,√9=6-6/2;9-6=6/2;9=6+6/2;√9-6/6=2;√9=6/6+2,easy
9663,√9=6-6+3;√9+6=6+3;√9*6/6=3;9=6+6-3;√9=6/6*3;√9*6=6*3;9-6=6-3;√9/6*6=3;√9-6+6=3;√9+6-6=3,easy
9664,9=6+6/√4;√9+6/6=4;√9=6/6+√4;√9-6/6=√4;√9=6-6/√4;9/6=6/4;9=6*6/4;9-6=6/√4,easy
9668,9-6/6=8;9=6/6+8,easy
9669,√9*6=6*√9;9=6-6+9;9=6+6-√9;√9-6+6=√9;√9*6/6=√9;9-6+6=9;√9-6=6-9;√9+6-6=√9;√9=6+6-9;√9+6=6+√9;9-6=6-√9;9+6-6=9;9+6=6+9;9*6/6=9;9*6=6*9;√9=6-6+√9;9/6*6=9;9=6/6*9;√9=6/6*√9;√9/6*6=√9,easy
9672,√9+6-7=2;√9+6=7+2,hard
9674,√9-6+7=4;9=6+7-4;√9+6-7=√4;√9+6=7+√4;√9=6-7+4;9-6=7-4,easy
9678,9+6-7=8;9+6=7+8,easy
9681,√9+6-8=1;√9+6=8+1,hard
9684,√9/6*8=4;√9=6/8*4,hard
9685,√9-6+8=5;√9=6-8+5;9-6=8-5;9=6+8-5,easy
9687,9+6=8+7;9+6-8=7,easy
9690,√9+6=9+0;√9=6-√9+0;9=6+√9-0;√9+6=9-0;9-6=√9-0;√9-6+√9=0;9-6-√9=0;9=6+√9+0;√9+6-9=0;√9=6-√9-0;9-6=√9+0,medium
9691,√9=6-√9*1;√9=6-√9/1;9=6+√9*1;√9+6=9¹;√9+6=9*1;9-6=√9/1;√9=6-√9¹;9=6+√9¹;9=6+√9/1;9-6=√9¹;√9-6/√9=1;9-6=√9*1;√9+6=9/1;√9=6/√9+1,medium
9692,√9*6/9=2;9=6*√9/2;9/6=√9/2;√9+6=√9²;√9*6=9*2,medium
9693,√9=6-9/3;√9+6=√9*3;9-6=9/3;9=6+9/3,easy
9694,9=6*√9/√4;9/6=√9/√4;√9*6/9=√4;√9*6=9*√4,medium
9695,9+6=√9*5;√9+6/√9=5,hard
9696,9=6-√9+6;√9+6-√9=6;9*6=9*6;9/6=9/6;9=6*9/6;9+6-9=6;9*6/9=6;9=6+9-6;√9-6=√9-6;√9-6+9=6;9-6+√9=6;√9+6=√9+6;√9*6=√9*6;√9=6-9+6;9-6=9-6;9+6=9+6;√9*6/√9=6;√9=6*√9/6;√9=6+√9-6;√9/6=√9/6,easy
9697,9-6/√9=7;9=6/√9+7,hard
9699,√9=6-9/√9;9-6=9/√9;√9+6=√9*√9;√9*6=9+9;9=6+9/√9;√9*6-9=9;9=6*√9-9,medium
9700,√9*7*0=0;9*7*0=0;9/7*0=0;√9/7*0=0,easy
9702,9=7-0+2;9-7=0+2;9=7+0+2;√9=7⁰+2;9-7-0=2;9-7+0=2;√9-7⁰=2,easy
9703,√9*7⁰=3;√9=7⁰*3;√9+7*0=3;√9-7*0=3;√9/7⁰=3;√9=7*0+3,medium
9704,√9-7⁰=√4;9-7+0=√4;9-7-0=√4;√9=7⁰+√4;9=7-0+√4;9-7=0+√4;√9+7⁰=4;√9-7=0-4;√9=7+0-4;9=7+0+√4;√9=7-0-4,medium
9708,9-7⁰=8;9=7⁰+8,hard
9709,9=7⁰*9;9-7*0=9;9/7⁰=9;√9*7⁰=√9;√9=7*0+√9;√9=7⁰*√9;√9-7*0=√9;9*7⁰=9;9=7*0+9;√9+7*0=√9;√9/7⁰=√9;9+7*0=9,easy
9711,9-7=1+1;9-7-1=1;9=7+1+1,easy
9712,9=7*1+2;9-7=1*2;9-7¹=2;9=7+1*2;9-7*1=2;9=7¹+2;9=7/1+2;9-7/1=2,easy
9713,9=7-1+3;9-7+1=3;√9=7-1-3,easy
9714,9-7/1=√4;9-7=1*√4;9=7/1+√4;9=7+1*√4;√9=7*1-4;9-7*1=√4;9-7¹=√4;9=7*1+√4;√9=7-1*4;√9=7/1-4;9=7¹+√4;√9=7¹-4,medium
9715,√9=7+1-5;√9-7=1-5,hard
9719,9=7-1+√9;√9=7-1-√9;√9+7-1=9;√9+7=1+9;9-7+1=√9,medium
9720,9-7=2-0;9-7=2+0;9=7+2-0;9-7-2=0;9=7+2+0,easy
9721,9=7+2¹;9=7+2/1;9=7+2*1;9-7=2*1;9-7=2¹;9-7=2/1,easy
9722,√9=7-2*2;√9=7-2-2;√9=7-2²,medium
9724,√9=7-2-√4;9=7-2+4;9-7+2=4;√9=7-2*√4,easy
9725,√9+7=2*5;9=7*2-5,medium
9726,√9=7+2-6;√9-7=2-6,hard
9728,√9+7-2=8;√9+7=2+8;9+7=2*8,medium
9731,√9=7-3-1;9-7=3-1;9=7+3-1,easy
9735,9=7-3+5;9-7+3=5,easy
9737,√9=7*3/7;√9-7=3-7;√9*7=3*7;√9*7/3=7;√9/7=3/7;√9+7=3+7;√9+7-3=7;√9=7+3-7,medium
9740,√9=7-4-0;9-7=√4+0;√9-7+4=0;√9=7-4+0;9=7+√4+0;9-7=√4-0;9=7+√4-0;9-7-√4=0,medium
9741,9=7+√4¹;9=7+√4/1;9-7=√4¹;√9=7-4/1;9-7=√4*1;9-7=√4/1;9=7+√4*1;√9=7-4¹;√9=7-4*1,medium
9742,9-7=4/2;9+7=4²;9=7+4-2;9=7+4/2;√9=7-√4*2;√9=7-√4²;9-7=4-2;√9=7-√4-2,easy
9744,9-7=4/√4;√9=7-√4*√4;9-7+√4=4;9=7-√4+4;9=7+4-√4;9-7=4-√4;√9=7-√4-√4;9=7+4/√4;9+7=4*4,medium
9745,√9+7=√4*5;9=7*√4-5,hard
9746,√9=7+√4-6;√9+7-4=6;9=7-4+6;√9-7=√4-6;9-7+4=6;√9+7=4+6,easy
9748,√9+7-√4=8;√9-7=4-8;√9+7=√4+8;9+7=√4*8;√9=7+4-8,medium
9751,√9=7-5+1;√9-7+5=1,hard
9752,√9+7=5*2,hard
9753,9-7=5-3;9=7+5-3,easy
9754,√9+7=5*√4,hard
9755,√9+7=5+5;√9+7-5=5,hard
9757,9-7+5=7;9=7-5+7,easy
9759,√9=7+5-9;√9-7=5-9;9=7+5-√9;9-7=5-√9,medium
